timestamp,evaluator,publication,method,include,include_note,raw_archived,data_cleaned,workflow_documented,processed_archived
28/01/2025 16:39,Will,"PBDB #238 - A. M. Bush, R.K. Bambach. 2015. Sustained Mesozoic-Cenozoic diversification of marine Metazoa: a consistent signal from the fossil record. Geology 43:979-982. DOI: 10.1130/G37162.1.",Biodiversity,Yes,,No,Yes,No,No
29/01/2025 14:36,Bruna,"PBDB #238 - A. M. Bush, R.K. Bambach. 2015. Sustained Mesozoic-Cenozoic diversification of marine Metazoa: a consistent signal from the fossil record. Geology 43:979-982. DOI: 10.1130/G37162.1.","Biodiversity, Sampling",Yes,,No,No,No,No
06/01/2025 17:22,Chris,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic",Yes,,No,Yes,No,Yes
08/01/2025 10:39,Harriet,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic",Yes,,No,Yes,No,Yes
10/01/2025 15:49,Ale,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Phylogenetic, Ecology, Time series",Yes,,No,Yes,Yes,Yes
13/01/2025 16:06,Joe,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic, Time series",Yes,,No,Yes,Yes,Yes
14/01/2025 10:07,Lewis,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic",Yes,"Yes, but data from NOW has also been integrated.",No,Yes,No,Yes
22/01/2025 10:52,Bethany,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic, Time series",Yes,,No,Yes,No,Yes
27/01/2025 15:43,Erin,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic",Yes,,No,Yes,Yes,Yes
28/01/2025 16:47,Will,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Phylogenetic",Yes,,No,Yes,No,Yes
29/01/2025 14:40,Bruna,"PBDB #240 - J. L. Cantalapiedra, M. Hernández Fernández, B. Azanza, J. Morales. 2015. Congruent phylogenetic and fossil signatures of mammalian diversification dynamics driven by Tertiary abiotic change. Evolution 69:2941-2953. DOI: 10.1111/evo.12787.","Biodiversity, Time series",Yes,,No,Yes,No,Yes
06/01/2025 17:26,Chris,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Ecology, Time series",Yes,,No,No,No,No
08/01/2025 10:44,Harriet,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Time series",Yes,,No,No,No,No
10/01/2025 15:54,Ale,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Time series",Yes,,No,Yes,Yes,No
14/01/2025 09:39,Joe,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Ecology, Time series",Yes,,No,No,No,No
14/01/2025 10:11,Lewis,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Time series",Yes,,No,No,No,No
22/01/2025 10:55,Bethany,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Ecology",Yes,,No,No,No,No
27/01/2025 15:44,Erin,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Time series",Yes,note: doesn't look like there's a supp but don't have access to whole paper so can't confirm,No,No,No,No
28/01/2025 17:01,Will,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Time series",Yes,,No,No,Yes,No
29/01/2025 14:50,Bruna,"PBDB #276 - P. Vázquez, M.E. Clapham. 2017. Extinction selectivity among marine fishes during multi-stressor global change in the end-Permian and end-Triassic crises. Geology 45:395-398. DOI: 10.1130/G38875.1.","Biodiversity, Ecology, Time series",Yes,,No,No,No,No
06/01/2025 17:32,Chris,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.","Biodiversity, Ecology",No,"Only ammonoid range data has been used to calculate extinction rates, and no occurrence download was completed. ",No,No,No,No
08/01/2025 10:49,Harriet,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.","Biodiversity, Time series",Yes,"(But PBDB data only mentioned in supplementary, so could be easily missed)",No,No,No,No
10/01/2025 16:26,Ale,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.",Earth System-Global Change Biology,No,More to deal with physical drivers (hence geochemical proxies) rather than on fossil occurrences,Yes,No,Yes,No
14/01/2025 09:42,Joe,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.","Biodiversity, Time series",No,"Paper does not appear to use any PBDB data (no hits for PBDB, Paleobiology, occurrence) in text. Does not even cite an official PBDB number at the end",No,No,No,No
14/01/2025 10:15,Lewis,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.","Biodiversity, Ecology",No,It does not seem that PBDB occurrence data has been used in this study,No,No,No,No
22/01/2025 10:59,Bethany,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.",Geochemistry,No,"I assume the PBDB data was used to infer the ammonite extinction rates, but no explanation is given, and this is for one facet of one figure.",No,No,No,No
27/01/2025 15:45,Erin,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.",Biodiversity,Yes,note: does include data from the PBDB but not the main analysis,No,No,No,No
28/01/2025 17:05,Will,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.","Biodiversity, Time series",Yes,,No,No,No,No
29/01/2025 14:53,Bruna,"PBDB #306 - F.F. Zhang, S.J. Romaniello, T.J. Algeo, K.V. Lau, M.E. Clapham, S. Richoz, A.D. Herrmann, H. Smith, H. Horacek, A.D. Anbar. 2018. Multiple episodes of extensive marine anoxia linked to global warming and continental weathering following the latest Permian mass extinction. Science Advances 4:e1602921. DOI: 10.1126/sciadv.1602921.",Biodiversity,Yes,,No,No,No,No
06/01/2025 16:07,Chris,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Ecology, Trait evolution",Yes,,No,Yes,No,No
08/01/2025 08:27,Harriet,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Biodiversity, Ecology",Yes,"(Though I think this study created an occurrence dataset and uploaded it to the PBDB, rather than sourcing their data from the PBDB)",No,Yes,No,No
10/01/2025 14:55,Ale,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Ecology, Time series",Yes,,No,No,Yes,No
13/01/2025 09:13,Lewis,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Ecology, Time series",Yes,Data seem to be uploaded to the PBDB rather than downloaded!,No,Yes,No,No
13/01/2025 14:50,Joe,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Biodiversity, Ecology, Time series",Yes,,No,Yes,Yes,No
22/01/2025 09:27,Bethany,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Biodiversity, Ecology",Yes,,No,Yes,No,No
27/01/2025 15:31,Erin,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Biodiversity, Ecology, Time series",Yes,but mostly original data,No,Yes,No,No
27/01/2025 21:11,Will,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Ecology, Time series",Yes,,No,No,No,No
29/01/2025 12:50,Bruna,"PBDB #34 - M. Aberhan, W. Kiessling, F. T. Fursich. 2006. Testing the role of biological interactions for the evolution in mid-Mesozoic marine benthic ecosystems. Paleobiology 32:259-277. DOI: 10.1666/05028.1.","Biodiversity, Ecology",Yes,,No,Yes,No,No
06/01/2025 17:37,Chris,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Biodiversity, Time series",Yes,,No,Yes,Yes,Yes
08/01/2025 10:52,Harriet,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Biodiversity, Ecology",Yes,,No,Yes,Yes,Yes
10/01/2025 16:28,Ale,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Biodiversity, Ecology",Yes,,No,Yes,Yes,Yes
14/01/2025 09:47,Joe,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Ecology, Time series",Yes,,No,Yes,Yes,Yes
14/01/2025 10:19,Lewis,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biodiversity, Sampling",Yes,,No,Yes,No,Yes
22/01/2025 11:02,Bethany,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Biodiversity, Sampling",Yes,,No,Yes,No,Yes
27/01/2025 15:45,Erin,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Biodiversity, Ecology",Yes,,No,Yes,Yes,Yes
28/01/2025 17:12,Will,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.","Biogeography, Biodiversity",Yes,,No,Yes,Yes,Yes
29/01/2025 14:57,Bruna,"PBDB #340 - L.A. Jones, P.D. Mannion, A. Farnsworth, P.J. Valdes, S.-J. Kelland, P.A. Allison. 2019. Coupling of palaeontological and neontological reef coral data improves forecasts of biodiversity responses under global climatic change. Royal Society Open Science 6:182111. DOI: 10.1098/rsos.182111.",Biodiversity,Yes,,No,Yes,No,No
06/01/2025 17:47,Chris,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.",Biostratigraphy,Yes,"Data not occurrence dataframe, have answered last question 'no' accordingly",No,No,No,No
08/01/2025 11:39,Harriet,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.","Biogeography, Biodiversity, Time series",Yes,,No,No,No,Yes
10/01/2025 16:34,Ale,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.","Time series, Sampling",Yes,,No,Yes,Yes,Yes
14/01/2025 09:51,Joe,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.",Stratigraphic analysis,Yes,,No,No,Yes,No
14/01/2025 15:16,Lewis,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.","Biodiversity, Time series, (Bio)Stratigraphy",Yes,,No,No,No,Yes
23/01/2025 08:19,Bethany,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.","Time series, Sampling",Yes,,No,No,No,Yes
27/01/2025 15:46,Erin,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.",biostratigraphy,Yes,note below: data in appendices - I think this is raw?,Yes,No,No,No
28/01/2025 22:02,Will,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.",Biostratigraphy,Yes,,No,No,Yes,No
29/01/2025 15:02,Bruna,"PBDB #342 - A.A. Abdelhady, B. Seuss, H.F. Hassan. 2019. Stratigraphic ranking of selected invertebrate fossils: a quantitative approach at different temporal and geographic scales. Palaeontologia Electronica 22:51. DOI: 10.26879/912.",Time series,Yes,,No,No,No,No
06/01/2025 17:54,Chris,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Biodiversity, Rates",Yes,,Yes,No,Yes,Yes
08/01/2025 11:46,Harriet,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Biodiversity, Time series",Yes,,No,No,Yes,Yes
10/01/2025 16:35,Ale,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Phylogenetic, Time series",Yes,,Yes,Yes,Yes,Yes
14/01/2025 09:56,Joe,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.",Diversification dynamics,Yes,,Yes,No,Yes,Yes
14/01/2025 15:21,Lewis,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Biodiversity, Phylogenetic",Yes,,Yes,No,Yes,Yes
23/01/2025 08:23,Bethany,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Phylogenetic, Sampling",Yes,,No,No,No,Yes
27/01/2025 15:47,Erin,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Phylogenetic, Sampling",Yes,,Yes,No,Yes,Yes
28/01/2025 22:08,Will,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.","Phylogenetic, Sampling",Yes,,No,No,No,Yes
29/01/2025 15:11,Bruna,"PBDB #343 - J. Barido-Sottani, G. Aguirre-Fernández, M. Hopkins, T. Stadler and R.C.M. Warnock. 2019. Ignoring stratigraphic age uncertainty leads to erroneous estimates of species divergence times under the fossilized birth-death process. Proceedings of the Royal Society B 286:20190685. DOI: 10.1098/rspb.2019.0685.",Biodiversity,Yes,,No,No,No,No
06/01/2025 18:04,Chris,"PBDB #351 - D. Balseiro, M.G. Powell. 2020. Carbonate collapse and the Late Paleozoic Ice Age marine biodiversity crisis. Geology 48:118-122. DOI: 10.1130/G46858.1.",Biodiversity,Yes,"Leaving a comment here as I can't put one elsewhere; the link to the datasets is dead, but from the available description it seems like they were included when this was initially published.",Yes,No,Yes,Yes
